,G1,G2,G3,G4,G5,G6,G7,Wa1,Wa2,Wi1,Wi2,Wi3,I,S1,S2,Tw,Tr,L,R,E,AC,D1,D2
7602,0,2.1,3.7,4.5,8,6,0.29,LC,0.3,3.49,0.27,0.73,0.43,1,0.0,0.04,0.0,S,2,95.59341438,64.777244,1.0,NP
7603,135,2.5,1.6,4.9,4,5,0.55,HC,0.35,4.7,0.84,0.62,0.86,1,0.0,0.02,0.0,S,2,108.015897,15.502804,1.0,NP
7604,45,3.8,2.7,4.4,7,5,0.4,NC,0.35,2.18,0.32,0.77,1.32,1,0.0,0.04,0.0,S,2,99.79786007,77.077991,0.626163522,P
7605,270,3.4,2.1,3.7,6,1,0.25,HC,0.4,3.28,0.71,0.86,1.21,1,0.0,0.02,0.0,S,2,106.0789828,63.451923,0.367309793,NP
7606,90,1.8,2.9,4.6,9,3,0.44,NC,0.25,1.69,0.74,0.41,0.35,1,0.0,0.03,0.0,S,2,105.4127712,9.568166,0.574937343,NP
7607,225,1.6,3.6,4.0,9,4,0.31,NC,0.4,4.0,0.41,0.52,0.74,1,0.0,0.05,0.0,S,2,99.45433583,62.779113,1.0,NP
7608,270,3.6,3.9,3.2,4,4,0.34,LC,0.2,5.05,0.79,0.75,0.65,1,0.0,0.04,0.0,S,2,98.76288392,62.221925,0.375525883,P
7609,90,1.9,2.3,3.3,8,3,0.21,BR,0.35,2.72,0.36,0.82,0.96,1,0.0,0.03,0.0,S,2,98.32229091,73.867788,0.548348348,NP
7610,180,3.1,2.6,4.8,10,7,0.11,LC,0.25,1.32,0.42,0.54,1.44,1,0.0,0.01,0.0,S,2,106.077036,78.56456,0.49694632,P
7611,225,1.8,1.7,4.2,8,6,0.39,LC,0.3,2.87,0.77,0.72,1.7,1,0.0,0.04,0.0,S,2,119.6096452,22.15595,1.0,NP
7612,225,2.7,2.2,2.9,10,4,0.61,NC,0.4,2.5,0.51,0.6,1.86,1,0.0,0.03,0.0,S,2,103.0643447,66.512821,0.634050022,NP
7613,90,2.1,3.1,3.5,7,3,0.7,LC,0.3,5.25,0.83,0.89,1.65,1,0.0,0.03,0.0,S,2,110.7457913,27.388736,1.0,NP
7614,90,3.0,3.3,4.1,5,2,0.15,NC,0.3,4.44,0.34,0.66,1.12,1,0.0,0.01,0.0,S,2,113.3869625,75.640883,0.117601043,P
7615,45,2.3,3.5,3.4,6,5,0.17,BR,0.2,2.01,0.64,0.49,1.96,1,0.0,0.03,0.0,S,2,113.8159014,75.826322,0.18389694,P
7616,270,4.0,3.2,3.0,6,2,0.65,BR,0.25,0.84,0.59,0.55,1.82,1,0.0,0.04,0.0,S,2,111.6613384,75.082031,0.18243922,P
7617,180,3.4,2.4,4.3,5,2,0.73,NC,0.35,1.55,0.49,0.44,1.03,1,0.0,0.02,0.0,S,2,106.8509046,52.629708,0.324229914,NP
7618,315,2.6,3.8,3.7,9,6,0.57,LC,0.2,3.84,0.56,0.69,0.78,1,0.0,0.01,0.0,S,2,103.1755905,30.309384,1.0,NP
7619,135,3.5,2.0,3.8,5,1,0.51,HC,0.25,3.04,0.61,0.58,1.4,1,0.0,0.05,0.0,S,2,103.2419345,72.40024,0.447045708,P
7620,225,2.9,3.3,3.8,10,5,0.6,NC,0.3,2.35,0.64,0.74,1.46,2,0.81,0.01,0.0,S,2,108.7,51.645776,0.735762483,NP
7621,45,2.0,3.9,3.3,6,7,0.4,LC,0.25,0.73,0.35,0.61,0.9,2,1.45,0.03,0.0,S,2,100.887,56.292201,1.0,NP
7622,135,4.0,3.7,4.7,6,3,0.58,NC,0.3,3.71,0.78,0.66,1.22,2,1.34,0.02,0.0,S,2,107.4,57.449252,0.99531819,NP
7623,135,2.6,4.0,3.2,8,1,0.42,BR,0.3,0.86,0.57,0.44,0.48,2,0.59,0.02,0.0,S,2,116.047,28.547676,0.126334078,P
7624,225,2.7,2.0,3.3,4,2,0.27,NC,0.25,2.9,0.6,0.53,1.4,2,0.51,0.03,0.0,S,2,116.668,65.41266,0.152394775,P
7625,90,1.6,2.4,3.7,5,4,0.75,NC,0.35,1.42,0.72,0.79,1.99,2,0.38,0.01,0.0,S,2,116.403,24.69351,1.0,NP
7626,180,1.8,3.7,5.0,8,4,0.18,NC,0.4,2.98,0.79,0.81,0.56,2,0.63,0.01,0.0,S,2,106.153,31.738114,1.0,NP
7627,45,2.4,2.3,4.1,9,2,0.49,BR,0.35,4.06,0.33,0.76,1.62,2,1.43,0.04,0.0,S,2,105.601,79.86859,0.446808511,P
7628,90,2.6,2.6,4.2,8,5,0.5,LC,0.3,4.66,0.86,0.88,0.96,2,0.3,0.03,0.0,S,2,108.101,35.901442,0.844675125,P
7629,180,3.1,3.1,3.7,7,4,0.52,BR,0.2,3.84,0.46,0.51,0.87,2,0.83,0.04,0.0,S,2,103.511,55.142759,0.614888471,NP
7630,315,3.8,1.7,3.0,9,2,0.21,HC,0.35,1.96,0.75,0.73,1.82,2,1.15,0.02,0.0,S,2,122.628,73.070913,0.103030303,P
7631,135,1.6,3.0,2.8,5,6,0.32,LC,0.3,5.23,0.71,0.46,1.59,2,0.75,0.04,0.0,S,2,106.229,50.841346,0.797703663,NP
7632,225,3.2,1.5,4.4,7,3,0.67,LC,0.3,4.37,0.53,0.7,1.8,2,0.17,0.01,0.0,S,2,119.868,33.279247,1.0,NP
7633,180,3.3,2.3,3.4,8,2,0.29,BR,0.35,2.09,0.45,0.56,0.44,2,0.93,0.03,0.0,S,2,113.202,35.220553,0.161025641,P
7634,270,3.4,2.1,4.6,4,5,0.44,LC,0.25,4.92,0.61,0.4,1.07,2,0.25,0.01,0.0,S,2,110.745,39.391827,0.623953404,NP
7635,90,3.1,3.2,4.4,5,6,0.38,LC,0.35,3.49,0.31,0.82,0.33,2,1.2,0.0,0.0,S,2,96.266,65.430975,0.991673172,NP
7636,45,3.8,2.8,4.8,7,5,0.1,HC,0.4,2.67,0.54,0.84,0.72,2,1.06,0.05,0.0,S,2,114.863,67.076656,0.234424242,P
7637,225,2.9,2.6,4.9,9,2,0.19,BR,0.2,2.3,0.65,0.42,1.94,2,1.23,0.02,0.0,S,2,126.129,77.674565,0.084623323,P
7638,315,2.4,1.8,3.6,10,3,0.68,HC,0.2,3.32,0.83,0.68,1.51,2,0.69,0.01,0.0,S,2,114.479,21.902644,1.0,NP
7639,0,3.7,3.5,3.9,5,6,0.62,NC,0.25,3.19,0.38,0.5,1.14,2,0.42,0.02,0.0,S,2,103.242,55.015692,0.854675402,NP
7640,270,1.9,2.8,3.0,9,1,0.25,HC,0.3,4.41,0.49,0.64,0.66,2,1.3,0.0,0.0,S,2,113.911,43.453812,0.170515971,P
7641,270,2.1,1.7,3.1,7,6,0.34,NC,0.4,1.16,0.39,0.63,1.75,2,0.13,0.05,0.0,S,2,108.029,55.473558,0.998521803,NP
7642,0,2.1,3.5,4.1,6,4,0.56,NC,0.35,1.69,0.27,0.59,0.79,2,0.46,0.04,0.0,S,2,102.579,46.614784,1.0,NP
7643,135,3.5,2.0,4.0,9,4,0.14,LC,0.25,5.11,0.43,0.86,1.19,2,0.99,0.04,0.0,S,2,113.708,75.51262,0.259383129,P
7644,45,2.2,3.0,4.5,6,7,0.72,LC,0.25,1.4,0.69,0.55,1.33,2,1.05,0.04,0.0,S,2,120.325,9.363324,1.0,NP
7645,180,2.2,3.3,4.3,5,6,0.34,HC,0.25,3.53,0.42,0.59,1.14,2,0.72,0.02,0.0,S,2,104.338,61.777644,1.0,NP
7646,90,3.5,1.6,3.3,10,6,0.12,BR,0.25,4.92,0.53,0.74,1.42,2,0.97,0.04,0.0,S,2,111.981,74.05649,0.408602151,P
7647,315,2.9,2.3,4.5,5,5,0.27,LC,0.35,1.35,0.67,0.63,0.73,2,0.36,0.05,0.0,S,2,108.138,38.544643,0.594931774,NP
7648,45,2.6,4.0,3.5,4,2,0.62,LC,0.2,1.88,0.43,0.77,1.7,2,1.22,0.01,0.0,S,2,102.975,77.204728,0.434350956,P
7649,270,1.9,3.0,3.6,6,1,0.42,HC,0.3,0.73,0.77,0.89,1.9,2,1.4,0.04,0.0,S,2,113.278,70.861951,0.330279432,NP
7650,0,2.0,3.7,2.9,6,7,0.57,NC,0.25,4.7,0.55,0.53,1.92,2,1.41,0.03,0.0,S,2,105.857,58.283654,1.0,NP
7651,135,3.7,1.8,4.0,5,3,0.53,NC,0.35,3.18,0.27,0.6,1.1,2,0.69,0.03,0.0,S,2,100.745,69.357639,1.0,NP
7652,225,1.7,1.9,4.9,8,6,0.46,NC,0.3,2.5,0.86,0.69,1.34,2,0.9,0.02,0.0,S,2,122.593,18.505108,1.0,NP
7653,135,2.5,3.0,4.4,6,3,0.36,BR,0.35,5.15,0.62,0.44,1.63,2,1.15,0.05,0.0,S,2,112.556,74.836882,0.408855067,NP
7654,90,3.3,2.0,4.6,9,4,0.61,NC,0.25,4.27,0.73,0.67,0.5,2,0.16,0.04,0.0,S,2,104.862,25.701923,0.998422091,NP
7655,45,1.6,2.6,3.1,7,2,0.15,HC,0.35,2.84,0.37,0.82,1.53,2,1.07,0.02,0.0,S,2,115.112,73.798077,0.241619228,P
7656,180,3.6,3.6,4.1,8,5,0.31,LC,0.2,1.05,0.48,0.56,0.39,2,0.06,0.02,0.0,S,2,106.496,29.771486,0.36956953,P
7657,225,2.8,3.4,3.1,7,4,0.69,LC,0.3,2.18,0.33,0.84,0.63,2,0.28,0.04,0.0,S,2,99.554,44.493475,1.0,NP
7658,270,3.1,2.4,4.8,9,4,0.21,BR,0.4,3.86,0.63,0.47,0.97,2,0.57,0.03,0.0,S,2,116.366,70.165408,0.223578654,P
7659,135,4.0,2.8,3.7,9,2,0.74,NC,0.4,2.65,0.81,0.42,0.89,2,0.51,0.02,0.0,S,2,114.453,35.660256,0.237284235,NP
7660,270,2.1,3.7,4.6,7,5,0.51,LC,0.2,3.73,0.67,0.84,1.89,2,1.39,0.02,0.0,S,2,105.5532064,69.829594,0.977948547,NP
7661,270,3.6,4.0,4.2,5,5,0.17,LC,0.25,1.97,0.44,0.76,0.49,2,0.15,0.04,0.0,S,2,102.4537387,67.819979,0.309146015,P
7662,45,2.9,1.6,3.6,6,4,0.45,LC,0.35,3.49,0.73,0.78,1.39,2,0.95,0.04,0.0,S,2,100.7687863,72.640797,0.619694397,P
7663,45,1.9,2.1,3.5,5,6,0.68,HC,0.25,1.18,0.28,0.64,0.87,2,0.49,0.03,0.0,S,2,98.11608265,53.746394,1.0,NP
7664,315,3.3,1.9,3.9,8,6,0.38,NC,0.3,1.63,0.82,0.48,0.76,2,0.39,0.04,0.0,S,2,106.2893475,26.785607,0.772557173,NP
7665,45,1.7,2.5,3.0,10,2,0.53,NC,0.25,4.96,0.61,0.55,1.83,2,1.33,0.02,0.0,S,2,104.367998,78.569712,0.350649351,P
7666,90,2.3,2.6,4.7,9,2,0.42,HC,0.35,4.13,0.51,0.6,0.53,2,0.19,0.03,0.0,S,2,100.8005033,67.987179,0.404357298,P
7667,0,3.4,3.1,4.5,4,1,0.74,BR,0.35,4.59,0.83,0.69,1.63,2,1.16,0.03,0.0,S,2,102.0691575,76.767685,0.436750673,P
7668,225,2.5,3.6,3.9,9,7,0.22,LC,0.25,4.79,0.47,0.89,0.7,2,0.34,0.03,0.0,S,2,97.39852537,67.779113,1.0,NP
7669,270,2.8,1.8,3.3,7,3,0.64,NC,0.4,1.38,0.36,0.52,1.32,2,0.88,0.03,0.0,S,2,100.9295764,59.341518,1.0,NP
7670,180,4.0,2.0,4.4,8,4,0.3,NC,0.2,0.91,0.54,0.65,1.07,2,0.66,0.02,0.0,S,2,105.1555045,73.685096,0.357026939,P
7671,315,2.6,2.8,3.2,6,7,0.26,HC,0.3,2.35,0.69,0.8,0.93,2,0.54,0.04,0.0,S,2,99.16755808,52.706044,0.986452763,P
7672,225,1.9,2.3,3.1,4,5,0.62,LC,0.3,5.23,0.59,0.71,1.73,2,1.25,0.05,0.0,S,2,99.62042898,69.653846,0.78978979,NP
7673,180,2.2,3.4,4.3,9,3,0.27,BR,0.35,2.76,0.34,0.74,1.14,2,0.73,0.01,0.0,S,2,105.2772335,78.213341,0.388059701,P
7674,135,1.6,3.4,2.9,5,5,0.34,NC,0.25,3.06,0.5,0.45,1.26,2,0.83,0.01,0.0,S,2,105.5276404,73.691406,0.329321136,P
7675,45,3.8,3.8,3.4,9,2,0.1,NC,0.2,3.36,0.4,0.52,2.0,2,1.48,0.02,0.0,S,2,120.3807247,77.959402,0.012444444,P
7676,180,3.1,2.7,4.9,7,6,0.16,LC,0.35,0.76,0.76,0.58,1.54,2,1.08,0.02,0.0,S,2,108.4687668,76.629464,0.464274667,P
7677,135,3.7,3.1,3.7,6,3,0.69,LC,0.4,2.1,0.63,0.85,0.36,2,0.04,0.05,0.0,S,2,99.0658435,11.051206,1.0,NP
7678,90,2.7,2.9,5.0,6,2,0.48,BR,0.3,3.0,0.3,0.44,0.62,2,0.26,0.05,0.0,S,2,102.2069307,74.843178,0.319099636,NP
7679,135,3.2,2.2,4.1,8,3,0.59,HC,0.35,4.17,0.78,0.42,1.47,2,1.02,0.04,0.0,S,2,106.6339431,51.577524,1.0,P
7680,45,2.1,2.9,4.1,9,3,0.13,LC,0.3,3.64,0.39,0.44,0.57,3,0.23,0.0,0.0,S,2,116.273,52.451236,0.080872914,P
7681,270,2.4,2.4,2.9,10,6,0.55,NC,0.35,4.41,0.82,0.77,1.69,3,0.8,0.02,0.0,S,2,107.593,51.815572,1.0,NP
7682,270,2.0,2.6,4.1,7,6,0.58,LC,0.25,3.25,0.36,0.63,1.57,3,1.32,0.04,0.0,S,2,104.673,69.607372,1.0,NP
7683,180,2.3,2.7,4.2,8,2,0.35,NC,0.35,2.82,0.7,0.55,0.66,3,0.27,0.01,0.0,S,2,111.716,36.93109,0.328721174,NP
7684,225,3.7,2.1,3.6,8,3,0.2,NC,0.35,3.87,0.29,0.81,0.85,3,0.34,0.02,0.0,S,2,101.823,72.263355,0.730370865,P
7685,225,3.5,1.5,4.8,8,5,0.41,NC,0.4,1.45,0.39,0.46,1.9,3,0.45,0.04,0.0,S,2,113.266,67.332732,0.869565217,NP
7686,90,3.6,2.1,4.8,6,2,0.44,HC,0.25,2.37,0.59,0.48,0.33,3,0.96,0.04,0.0,S,2,112.19,38.00641,0.223290965,P
7687,0,2.6,4.0,3.1,7,2,0.38,HC,0.3,1.84,0.67,0.86,1.32,3,1.15,0.04,0.0,S,2,112.299,71.528045,0.305038471,P
7688,45,2.8,3.6,4.0,5,5,0.49,HC,0.25,1.23,0.43,0.56,1.76,3,1.41,0.03,0.0,S,2,105.019,75.841791,0.551600512,NP
7689,90,3.5,2.3,4.9,5,1,0.64,NC,0.35,5.29,0.51,0.74,1.51,3,0.14,0.05,0.0,S,2,108.586,70.920673,0.817713366,NP
7690,45,3.1,1.9,3.9,9,5,0.54,LC,0.2,1.98,0.44,0.64,1.44,3,0.2,0.01,0.0,S,2,106.344,63.351648,0.798848028,NP
7691,135,3.9,2.9,2.9,4,6,0.31,LC,0.25,3.78,0.54,0.88,1.68,3,1.26,0.03,0.0,S,2,103.717,76.9288,0.581681476,P
7692,135,1.5,2.4,3.7,6,3,0.29,LC,0.35,4.04,0.3,0.53,0.69,3,1.06,0.03,0.0,S,2,107.846,71.717415,0.432868672,P
7693,180,1.6,3.9,3.1,7,4,0.42,HC,0.35,4.3,0.48,0.6,0.8,3,1.36,0.03,0.0,S,2,99.606,64.841079,1.0,NP
7694,135,2.5,1.7,4.5,9,3,0.6,NC,0.3,4.71,0.78,0.61,1.06,3,0.9,0.01,0.0,S,2,112.845,27.233574,1.0,NP
7695,180,4.0,3.7,4.7,10,5,0.65,BR,0.3,2.92,0.51,0.4,0.96,3,0.52,0.0,0.0,S,2,106.89,55.247863,0.544303797,NP
7696,270,2.7,3.2,3.8,9,4,0.16,NC,0.3,0.86,0.66,0.69,1.4,3,0.61,0.01,0.0,S,2,116.94,74.174679,0.285714286,P
7697,270,3.2,3.3,4.6,6,6,0.12,LC,0.4,2.65,0.56,0.71,0.92,3,1.2,0.02,0.0,S,2,115.067,73.173453,0.415628816,P
7698,90,2.3,2.0,4.5,4,2,0.72,BR,0.35,5.07,0.61,0.44,1.87,3,0.6,0.04,0.0,S,2,111.402,68.201923,0.466666667,NP
7699,315,1.7,3.0,4.4,5,4,0.67,LC,0.4,1.13,0.64,0.77,1.22,3,0.86,0.02,0.0,S,2,113.874,18.360234,1.0,NP
7700,270,1.9,3.4,3.2,5,7,0.26,NC,0.25,0.83,0.74,0.67,0.47,3,1.48,0.02,0.0,S,2,101.549,52.522536,0.998386446,NP
7701,90,2.9,1.8,3.4,6,1,0.74,LC,0.3,2.25,0.77,0.5,1.12,3,0.67,0.03,0.0,S,2,107.544,33.213427,0.545864662,NP
7702,135,3.4,3.3,3.3,6,7,0.22,BR,0.2,1.69,0.8,0.72,1.97,3,1.0,0.05,0.0,S,2,109.32,76.066331,0.70195178,P
7703,225,3.3,3.6,3.4,8,4,0.25,BR,0.2,3.37,0.32,0.85,0.45,3,0.4,0.04,0.0,S,2,103.899,58.510617,0.424918743,P
7704,0,1.8,2.7,3.6,8,4,0.51,NC,0.25,4.79,0.85,0.82,1.16,3,0.76,0.0,0.0,S,2,110.197,28.908253,1.0,NP
7705,45,3.8,3.1,4.4,10,6,0.61,LC,0.25,3.21,0.81,0.71,0.73,3,0.36,0.03,0.0,S,2,108.692,12.914377,1.0,NP
7706,90,3.0,2.7,2.8,9,5,0.25,LC,0.3,4.97,0.34,0.78,1.81,3,1.32,0.03,0.0,S,2,116.612,76.550481,0.354653022,P
7707,270,2.3,2.0,4.7,5,2,0.65,NC,0.35,1.6,0.52,0.49,0.49,3,0.15,0.03,0.0,S,2,103.961,44.360577,0.451851852,P
7708,315,2.3,3.3,4.0,5,4,0.72,LC,0.25,2.75,0.7,0.51,1.18,3,0.76,0.05,0.0,S,2,109.692,28.591346,1.0,NP
7709,270,1.6,2.9,3.0,8,6,0.29,NC,0.35,4.38,0.39,0.44,0.98,3,0.58,0.03,0.0,S,2,102.12,69.50206,0.742501415,NP
7710,45,2.1,2.7,3.7,7,4,0.48,LC,0.3,1.2,0.43,0.61,1.68,3,1.2,0.04,0.0,S,2,103.688,74.012019,1.0,NP
7711,45,3.3,1.9,3.4,6,5,0.54,HC,0.25,4.69,0.48,0.67,0.41,3,0.08,0.05,0.0,S,2,99.933,34.201472,0.7002079,NP
7712,270,1.8,2.3,4.2,9,4,0.15,LC,0.2,2.04,0.6,0.75,1.53,3,1.07,0.01,0.0,S,2,113.946,79.295673,0.591746032,P
7713,135,2.7,2.4,3.2,4,1,0.7,BR,0.3,2.85,0.75,0.89,1.44,3,0.99,0.01,0.0,S,2,103.427,66.477698,0.492171819,NP
7714,0,2.6,1.8,3.4,6,2,0.14,NC,0.25,3.62,0.82,0.65,1.33,3,0.89,0.04,0.0,S,2,122.295,70.361579,0.100280112,P
7715,180,1.9,3.9,3.6,8,7,0.4,HC,0.4,0.86,0.55,0.54,1.95,3,1.44,0.02,0.0,S,2,105.549,72.119391,1.0,NP
7716,135,3.7,3.5,3.9,7,6,0.43,NC,0.2,3.8,0.65,0.84,1.72,3,1.23,0.04,0.0,S,2,104.025,74.959936,0.875719674,NP
7717,180,3.3,3.6,4.3,6,3,0.2,HC,0.3,1.58,0.74,0.42,0.56,3,0.21,0.02,0.0,S,2,115.669,38.77938,0.139544962,P
7718,180,3.1,3.8,5.0,7,2,0.52,BR,0.35,5.24,0.31,0.59,0.79,3,0.42,0.02,0.0,S,2,106.671,61.774649,0.424918033,NP
7719,225,3.6,1.6,4.6,9,3,0.35,BR,0.4,2.28,0.45,0.81,1.1,3,0.69,0.03,0.0,S,2,104.971,67.405182,1.0,NP
7720,180,3.6,3.8,3.6,6,6,0.72,NC,0.3,1.45,0.83,0.72,2.01,3,1.5,0.04,0.0,S,2,107.1454164,46.967296,0.991924883,NP
7721,180,2.1,2.4,3.2,5,2,0.47,NC,0.2,1.95,0.43,0.65,0.77,3,0.4,0.03,0.0,S,2,100.8370956,60.170673,0.336792942,NP
7722,0,3.1,1.7,3.9,8,4,0.67,NC,0.4,3.61,0.72,0.86,0.37,3,0.05,0.01,0.0,S,2,103.0148361,10.657624,1.0,NP
7723,90,2.9,2.8,4.0,4,5,0.63,NC,0.35,1.68,0.33,0.64,1.13,3,0.71,0.02,0.0,S,2,96.75390005,76.007653,0.69984051,P
7724,45,2.3,2.0,3.7,5,3,0.52,LC,0.35,4.97,0.47,0.42,0.65,3,0.29,0.03,0.0,S,2,98.85702449,47.534615,0.970940171,NP
7725,90,3.7,1.8,3.3,9,6,0.2,NC,0.35,4.38,0.28,0.46,1.86,3,1.36,0.01,0.0,S,2,115.2453576,79.170005,0.018395303,P
7726,225,1.6,3.4,4.7,9,4,0.32,HC,0.3,4.53,0.84,0.75,0.57,3,0.22,0.02,0.0,S,2,103.9008967,24.495192,1.0,P
7727,0,2.6,3.7,3.0,8,2,0.73,NC,0.2,0.73,0.52,0.77,1.07,3,0.66,0.04,0.0,S,2,98.65681763,71.807781,0.388665055,P
7728,225,3.8,2.0,4.7,10,7,0.4,LC,0.4,2.86,0.62,0.61,1.46,3,1.0,0.01,0.0,S,2,106.0624243,62.576389,1.0,NP
7729,45,3.5,3.5,2.8,5,5,0.58,BR,0.3,5.28,0.56,0.69,1.22,3,0.8,0.02,0.0,S,2,98.932647,73.852163,0.356857803,P
7730,270,2.1,3.4,3.5,6,1,0.43,BR,0.3,2.75,0.63,0.73,1.67,3,1.19,0.05,0.0,S,2,108.7062196,76.34375,0.159446669,P
7731,90,4.0,2.7,3.0,9,3,0.39,LC,0.25,1.13,0.3,0.44,1.82,3,1.33,0.04,0.0,S,2,108.3350585,77.394231,0.08406974,P
7732,270,1.8,3.0,4.5,6,3,0.28,LC,0.4,1.04,0.51,0.51,0.9,3,0.51,0.03,0.0,S,2,103.6019834,72.231284,0.25811138,P
7733,315,2.8,3.2,4.0,8,1,0.15,LC,0.35,2.2,0.36,0.87,0.71,3,0.35,0.03,0.0,S,2,110.8131854,73.649124,0.092929293,P
7734,180,1.9,2.3,3.4,4,4,0.11,LC,0.3,4.82,0.68,0.55,1.59,3,1.12,0.02,0.0,S,2,114.8547405,77.664663,0.0,P
7735,135,3.3,4.0,4.2,8,7,0.26,HC,0.2,3.35,0.58,0.81,0.44,3,0.11,0.04,0.0,S,2,97.62610642,46.84345,0.983641675,NP
7736,225,2.4,3.1,4.4,7,6,0.34,HC,0.25,3.19,0.68,0.49,1.36,3,0.92,0.05,0.0,S,2,102.269958,73.840659,0.666899198,P
7737,315,1.5,2.2,4.8,7,5,0.54,BR,0.25,4.05,0.4,0.57,1.0,3,0.6,0.03,0.0,S,2,105.303168,52.934295,1.0,NP
7738,135,2.5,1.5,4.3,9,2,0.6,NC,0.25,2.39,0.79,0.54,1.75,3,1.26,0.05,0.0,S,2,109.8929577,68.25187,0.358198452,NP
7739,135,3.2,2.6,4.9,6,5,0.18,LC,0.3,3.81,0.75,0.83,1.31,3,0.87,0.04,0.0,S,2,108.034036,79.39353,0.216619981,P
7740,90,3.3,3.1,3.9,9,6,0.63,LC,0.35,1.7,0.41,0.63,0.41,1,0.0,0.01,0.04,S,2,102.208,10.575635,0.997477932,NP
7741,180,1.9,1.9,3.6,5,5,0.72,HC,0.25,0.75,0.65,0.82,1.93,1,0.0,0.02,0.05,S,2,117.171,15.869892,1.0,NP
7742,315,3.6,3.5,3.1,7,3,0.29,LC,0.4,4.4,0.37,0.74,0.36,1,0.0,0.04,0.02,S,2,103.116,41.508747,0.355378649,P
7743,0,2.1,3.2,4.4,9,4,0.16,NC,0.35,2.77,0.42,0.46,0.88,1,0.0,0.03,0.02,S,2,110.597,66.21274,0.282617112,NP
7744,270,2.2,2.1,4.7,7,3,0.32,NC,0.35,3.33,0.57,0.51,1.07,1,0.0,0.02,0.01,S,2,111.066,41.675,1.0,NP
7745,90,1.8,2.7,3.1,9,2,0.21,NC,0.4,3.18,0.3,0.67,0.64,1,0.0,0.04,0.03,S,2,110.516,63.189103,0.240431267,P
7746,90,1.5,1.6,3.7,4,4,0.67,NC,0.3,4.09,0.76,0.78,1.24,1,0.0,0.0,0.0,S,2,111.395,20.338542,1.0,NP
7747,45,1.6,2.3,4.0,9,4,0.35,LC,0.35,0.88,0.73,0.83,1.7,1,0.0,0.03,0.04,S,2,116.813,29.139423,1.0,NP
7748,225,2.9,1.6,4.5,8,1,0.37,HC,0.25,2.67,0.71,0.58,0.67,1,0.0,0.05,0.01,S,2,111.455,27.364354,0.584606678,NP
7749,225,2.5,1.7,4.9,4,2,0.62,NC,0.3,5.28,0.61,0.81,1.82,1,0.0,0.03,0.02,S,2,112.881,62.855569,0.608534323,NP
7750,135,3.0,3.1,3.6,8,3,0.2,NC,0.3,3.87,0.55,0.85,0.56,1,0.0,0.04,0.03,S,2,105.33,53.429651,0.397332592,P
7751,270,3.3,3.8,3.0,7,6,0.27,NC,0.2,4.93,0.32,0.53,1.49,1,0.0,0.01,0.02,S,2,107.076,73.402778,0.399384615,NP
7752,0,2.3,3.6,3.9,5,2,0.5,BR,0.3,5.0,0.67,0.4,1.66,1,0.0,0.01,0.01,S,2,115.748,64.505876,0.292018779,P
7753,90,2.9,3.7,4.2,5,4,0.14,BR,0.25,2.95,0.51,0.62,1.07,1,0.0,0.0,0.04,S,2,115.294,69.452457,0.19802932,P
7754,225,2.8,3.0,4.1,8,1,0.45,LC,0.2,1.9,0.79,0.43,1.55,1,0.0,0.03,0.04,S,2,119.55,55.128777,0.242218798,NP
7755,270,3.7,2.6,4.8,8,6,0.25,BR,0.25,1.43,0.46,0.46,1.34,1,0.0,0.02,0.0,S,2,111.964,62.176371,0.566210046,NP
7756,135,3.9,2.8,3.3,10,6,0.69,HC,0.4,4.48,0.8,0.76,0.48,1,0.0,0.03,0.0,S,2,108.011,7.020121,0.955135773,NP
7757,135,3.8,2.1,4.9,10,7,0.42,NC,0.25,2.03,0.59,0.87,1.81,1,0.0,0.0,0.05,S,2,121.215,26.284188,1.0,NP
7758,180,2.4,2.6,3.3,6,7,0.1,LC,0.3,2.52,0.84,0.69,1.38,1,0.0,0.03,0.03,S,2,110.022,64.061832,0.492699207,P
7759,315,3.4,2.4,3.4,9,5,0.58,HC,0.2,4.74,0.45,0.64,0.81,1,0.0,0.04,0.03,S,2,105.37,39.428085,0.674499841,NP
7760,180,3.5,2.5,4.2,6,2,0.74,BR,0.3,2.19,0.66,0.55,0.8,1,0.0,0.05,0.02,S,2,110.983,26.923077,0.360544218,NP
7761,180,1.8,3.3,4.3,5,6,0.39,LC,0.25,3.74,0.83,0.48,1.19,1,0.0,0.05,0.04,S,2,117.321,9.034706,1.0,NP
7762,225,2.7,3.5,2.9,5,5,0.56,LC,0.35,1.07,0.28,0.57,0.95,1,0.0,0.01,0.01,S,2,101.651,55.842348,0.47525294,NP
7763,45,2.0,3.9,4.6,6,5,0.49,LC,0.3,3.61,0.34,0.73,1.46,1,0.0,0.01,0.03,S,2,104.944,71.237714,0.908424908,NP
7764,45,3.1,1.8,3.2,7,3,0.53,NC,0.35,1.25,0.49,0.71,2.01,1,0.0,0.02,0.03,S,2,111.611,44.229052,1.0,NP
7765,135,2.6,2.0,3.8,5,7,0.58,LC,0.35,5.12,0.27,0.64,0.39,1,0.0,0.04,0.02,S,2,99.42,30.381611,1.0,NP
7766,0,3.7,1.5,4.4,8,3,0.39,LC,0.35,4.92,0.71,0.48,1.54,1,0.0,0.01,0.04,S,2,113.903,44.415064,1.0,NP
7767,45,1.9,3.9,3.2,7,3,0.22,HC,0.35,1.47,0.51,0.76,0.58,1,0.0,0.02,0.03,S,2,109.695,40.692441,0.254124254,P
